STUDY_ID	SAMPLE_ID	ERBB2
gbm_tcga	TCGA-28-1752-01	0
gbm_tcga	TCGA-28-1755-01	0
gbm_tcga	TCGA-28-1757-01	0
gbm_tcga	TCGA-28-1760-01	NA
gbm_tcga	TCGA-02-2466-01	1
gbm_tcga	TCGA-02-2470-01	0
gbm_tcga	TCGA-02-2483-01	0
gbm_tcga	TCGA-02-2485-01	0
gbm_tcga	TCGA-02-2486-01	0
gbm_tcga	TCGA-06-2557-01	1
gbm_tcga	TCGA-06-2558-01	0
gbm_tcga	TCGA-06-2559-01	0
gbm_tcga	TCGA-06-2561-01	0
gbm_tcga	TCGA-06-2562-01	0
gbm_tcga	TCGA-06-2563-01	0
gbm_tcga	TCGA-06-2564-01	0
gbm_tcga	TCGA-06-2565-01	0
gbm_tcga	TCGA-06-2566-01	0
gbm_tcga	TCGA-06-2567-01	0
gbm_tcga	TCGA-06-2569-01	-1
gbm_tcga	TCGA-06-2570-01	0
gbm_tcga	TCGA-14-0790-01	0
gbm_tcga	TCGA-14-1456-01	0
gbm_tcga	TCGA-14-2554-01	0
gbm_tcga	TCGA-27-1831-01	0
gbm_tcga	TCGA-27-1835-01	1
gbm_tcga	TCGA-27-1836-01	0
gbm_tcga	TCGA-27-1837-01	0
gbm_tcga	TCGA-27-1838-01	0
gbm_tcga	TCGA-27-2518-01	0
gbm_tcga	TCGA-27-2519-01	0
gbm_tcga	TCGA-27-2521-01	1
gbm_tcga	TCGA-27-2523-01	0
gbm_tcga	TCGA-27-2524-01	0
gbm_tcga	TCGA-27-2526-01	0
gbm_tcga	TCGA-27-2527-01	0
gbm_tcga	TCGA-27-2528-01	0
gbm_tcga	TCGA-28-1747-01	0
gbm_tcga	TCGA-28-1753-01	0
gbm_tcga	TCGA-28-1756-01	0
gbm_tcga	TCGA-28-2499-01	NA
gbm_tcga	TCGA-28-2502-01	0
gbm_tcga	TCGA-28-2506-01	1
gbm_tcga	TCGA-28-2509-01	-1
gbm_tcga	TCGA-28-2513-01	0
gbm_tcga	TCGA-28-2514-01	0
gbm_tcga	TCGA-32-1970-01	0
gbm_tcga	TCGA-32-1976-01	0
gbm_tcga	TCGA-32-1982-01	0
gbm_tcga	TCGA-32-1986-01	-1
gbm_tcga	TCGA-06-0119-01	0
gbm_tcga	TCGA-06-0121-01	0
gbm_tcga	TCGA-06-0122-01	0
gbm_tcga	TCGA-06-0124-01	0
gbm_tcga	TCGA-06-0125-01	0
gbm_tcga	TCGA-06-0126-01	0
gbm_tcga	TCGA-06-0128-01	0
gbm_tcga	TCGA-06-0129-01	0
gbm_tcga	TCGA-06-0130-01	-1
gbm_tcga	TCGA-06-0133-01	0
gbm_tcga	TCGA-06-0137-01	0
gbm_tcga	TCGA-06-0139-01	0
gbm_tcga	TCGA-06-0140-01	0
gbm_tcga	TCGA-06-0141-01	0
gbm_tcga	TCGA-06-0142-01	0
gbm_tcga	TCGA-06-0143-01	0
gbm_tcga	TCGA-06-0145-01	0
gbm_tcga	TCGA-06-0147-01	-1
gbm_tcga	TCGA-06-0148-01	0
gbm_tcga	TCGA-06-0169-01	0
gbm_tcga	TCGA-06-A5U0-01	0
gbm_tcga	TCGA-06-A5U1-01	1
gbm_tcga	TCGA-06-A6S0-01	0
gbm_tcga	TCGA-06-A6S1-01	0
gbm_tcga	TCGA-19-A60I-01	0
gbm_tcga	TCGA-19-A6J4-01	1
gbm_tcga	TCGA-19-A6J5-01	0
gbm_tcga	TCGA-OX-A56R-01	0
gbm_tcga	TCGA-RR-A6KA-01	1
gbm_tcga	TCGA-RR-A6KB-01	0
gbm_tcga	TCGA-RR-A6KC-01	0
gbm_tcga	TCGA-12-1597-01	NA
gbm_tcga	TCGA-12-3644-01	0
gbm_tcga	TCGA-12-3646-01	0
gbm_tcga	TCGA-12-3648-01	0
gbm_tcga	TCGA-12-3649-01	0
gbm_tcga	TCGA-12-3650-01	0
gbm_tcga	TCGA-12-3651-01	0
gbm_tcga	TCGA-12-3652-01	0
gbm_tcga	TCGA-12-3653-01	-1
gbm_tcga	TCGA-14-2555-01	0
gbm_tcga	TCGA-14-3477-01	1
gbm_tcga	TCGA-19-1390-01	1
gbm_tcga	TCGA-19-1787-01	0
gbm_tcga	TCGA-19-2619-01	0
gbm_tcga	TCGA-19-2620-01	0
gbm_tcga	TCGA-19-2621-01	0
gbm_tcga	TCGA-19-2623-01	-1
gbm_tcga	TCGA-19-2624-01	0
gbm_tcga	TCGA-19-2625-01	0
gbm_tcga	TCGA-19-2629-01	0
gbm_tcga	TCGA-32-2615-01	1
gbm_tcga	TCGA-32-2616-01	1
gbm_tcga	TCGA-32-2632-01	0
gbm_tcga	TCGA-32-2634-01	0
gbm_tcga	TCGA-32-2638-01	0
gbm_tcga	TCGA-41-2571-01	0
gbm_tcga	TCGA-41-2573-01	0
gbm_tcga	TCGA-41-2575-01	1
gbm_tcga	TCGA-41-3392-01	-1
gbm_tcga	TCGA-06-0132-01	0
gbm_tcga	TCGA-06-0138-01	0
gbm_tcga	TCGA-06-0150-01	0
gbm_tcga	TCGA-06-0151-01	1
gbm_tcga	TCGA-06-0154-01	0
gbm_tcga	TCGA-06-0156-01	NA
gbm_tcga	TCGA-06-0157-01	0
gbm_tcga	TCGA-06-0158-01	0
gbm_tcga	TCGA-06-0159-01	-1
gbm_tcga	TCGA-06-0160-01	0
gbm_tcga	TCGA-06-0165-01	0
gbm_tcga	TCGA-06-0166-01	-1
gbm_tcga	TCGA-06-0168-01	0
gbm_tcga	TCGA-06-0171-01	0
gbm_tcga	TCGA-06-0173-01	1
gbm_tcga	TCGA-06-0174-01	0
gbm_tcga	TCGA-06-0176-01	0
gbm_tcga	TCGA-06-0178-01	0
gbm_tcga	TCGA-06-0184-01	-1
gbm_tcga	TCGA-06-0185-01	0
gbm_tcga	TCGA-06-0187-01	-1
gbm_tcga	TCGA-06-0188-01	1
gbm_tcga	TCGA-06-0189-01	-1
gbm_tcga	TCGA-06-0190-01	-1
gbm_tcga	TCGA-06-0195-01	1
gbm_tcga	TCGA-06-0197-01	-1
gbm_tcga	TCGA-06-0201-01	0
gbm_tcga	TCGA-06-0206-01	-1
gbm_tcga	TCGA-06-0208-01	0
gbm_tcga	TCGA-06-0209-01	0
gbm_tcga	TCGA-06-0210-01	0
gbm_tcga	TCGA-06-0211-01	0
gbm_tcga	TCGA-06-0213-01	0
gbm_tcga	TCGA-06-0214-01	0
gbm_tcga	TCGA-06-0219-01	0
gbm_tcga	TCGA-06-0221-01	0
gbm_tcga	TCGA-06-0237-01	1
gbm_tcga	TCGA-06-0240-01	0
gbm_tcga	TCGA-06-0241-01	0
gbm_tcga	TCGA-06-A7TK-01	0
gbm_tcga	TCGA-06-A7TL-01	0
gbm_tcga	TCGA-26-A7UX-01	0
gbm_tcga	TCGA-4W-AA9R-01	0
gbm_tcga	TCGA-4W-AA9S-01	-1
gbm_tcga	TCGA-4W-AA9T-01	0
gbm_tcga	TCGA-02-0087-01	0
gbm_tcga	TCGA-02-0106-01	-1
gbm_tcga	TCGA-02-0111-01	-1
gbm_tcga	TCGA-02-0258-01	-1
gbm_tcga	TCGA-02-0260-01	0
gbm_tcga	TCGA-02-0266-01	1
gbm_tcga	TCGA-02-0269-01	-1
gbm_tcga	TCGA-02-0271-01	0
gbm_tcga	TCGA-02-0281-01	1
gbm_tcga	TCGA-02-0285-01	0
gbm_tcga	TCGA-02-0289-01	0
gbm_tcga	TCGA-02-0290-01	0
gbm_tcga	TCGA-02-0317-01	0
gbm_tcga	TCGA-02-0321-01	0
gbm_tcga	TCGA-02-0324-01	0
gbm_tcga	TCGA-02-0325-01	1
gbm_tcga	TCGA-02-0326-01	0
gbm_tcga	TCGA-02-0330-01	0
gbm_tcga	TCGA-02-0332-01	0
gbm_tcga	TCGA-02-0333-01	0
gbm_tcga	TCGA-02-0337-01	0
gbm_tcga	TCGA-02-0338-01	0
gbm_tcga	TCGA-02-0339-01	0
gbm_tcga	TCGA-02-0422-01	1
gbm_tcga	TCGA-02-0430-01	0
gbm_tcga	TCGA-02-0432-01	0
gbm_tcga	TCGA-02-0440-01	0
gbm_tcga	TCGA-02-0446-01	0
gbm_tcga	TCGA-02-0451-01	0
gbm_tcga	TCGA-02-0456-01	1
gbm_tcga	TCGA-06-0146-01	0
gbm_tcga	TCGA-06-0149-01	-1
gbm_tcga	TCGA-06-0162-01	0
gbm_tcga	TCGA-06-0164-01	-1
gbm_tcga	TCGA-06-0175-01	0
gbm_tcga	TCGA-06-0177-01	-1
gbm_tcga	TCGA-06-0179-01	0
gbm_tcga	TCGA-06-0182-01	0
gbm_tcga	TCGA-06-0194-01	0
gbm_tcga	TCGA-06-0394-01	0
gbm_tcga	TCGA-06-0397-01	0
gbm_tcga	TCGA-06-0402-01	0
gbm_tcga	TCGA-06-0409-01	1
gbm_tcga	TCGA-06-0410-01	1
gbm_tcga	TCGA-06-0412-01	0
gbm_tcga	TCGA-06-0413-01	0
gbm_tcga	TCGA-06-0414-01	1
gbm_tcga	TCGA-08-0509-01	0
gbm_tcga	TCGA-08-0510-01	1
gbm_tcga	TCGA-08-0512-01	0
gbm_tcga	TCGA-08-0514-01	0
gbm_tcga	TCGA-08-0516-01	0
gbm_tcga	TCGA-08-0517-01	0
gbm_tcga	TCGA-08-0518-01	0
gbm_tcga	TCGA-08-0520-01	0
gbm_tcga	TCGA-08-0521-01	0
gbm_tcga	TCGA-08-0524-01	0
gbm_tcga	TCGA-08-0525-01	0
gbm_tcga	TCGA-08-0529-01	0
gbm_tcga	TCGA-08-0531-01	0
gbm_tcga	TCGA-02-0004-01	NA
gbm_tcga	TCGA-02-0015-01	0
gbm_tcga	TCGA-02-0016-01	0
gbm_tcga	TCGA-02-0023-01	0
gbm_tcga	TCGA-02-0025-01	0
gbm_tcga	TCGA-02-0026-01	0
gbm_tcga	TCGA-02-0039-01	-1
gbm_tcga	TCGA-02-0048-01	0
gbm_tcga	TCGA-02-0051-01	1
gbm_tcga	TCGA-02-0059-01	-1
gbm_tcga	TCGA-02-0068-01	-1
gbm_tcga	TCGA-02-0070-01	0
gbm_tcga	TCGA-02-0104-01	0
gbm_tcga	TCGA-08-0244-01	0
gbm_tcga	TCGA-08-0245-01	-1
gbm_tcga	TCGA-08-0246-01	0
gbm_tcga	TCGA-08-0344-01	0
gbm_tcga	TCGA-08-0346-01	0
gbm_tcga	TCGA-08-0347-01	0
gbm_tcga	TCGA-08-0348-01	0
gbm_tcga	TCGA-08-0350-01	0
gbm_tcga	TCGA-08-0351-01	0
gbm_tcga	TCGA-08-0353-01	1
gbm_tcga	TCGA-08-0354-01	0
gbm_tcga	TCGA-08-0355-01	0
gbm_tcga	TCGA-08-0356-01	0
gbm_tcga	TCGA-08-0357-01	0
gbm_tcga	TCGA-08-0359-01	0
gbm_tcga	TCGA-08-0360-01	NA
gbm_tcga	TCGA-08-0375-01	0
gbm_tcga	TCGA-08-0380-01	0
gbm_tcga	TCGA-08-0385-01	NA
gbm_tcga	TCGA-08-0389-01	0
gbm_tcga	TCGA-08-0390-01	-1
gbm_tcga	TCGA-08-0392-01	0
gbm_tcga	TCGA-06-0939-01	0
gbm_tcga	TCGA-14-4157-01	0
gbm_tcga	TCGA-16-1048-01	0
gbm_tcga	TCGA-19-1790-01	NA
gbm_tcga	TCGA-19-2631-01	0
gbm_tcga	TCGA-19-4068-01	NA
gbm_tcga	TCGA-26-1439-01	0
gbm_tcga	TCGA-32-1973-01	0
gbm_tcga	TCGA-32-1977-01	0
gbm_tcga	TCGA-32-1978-01	0
gbm_tcga	TCGA-32-1987-01	0
gbm_tcga	TCGA-32-1991-01	0
gbm_tcga	TCGA-32-2491-01	-1
gbm_tcga	TCGA-32-2494-01	0
gbm_tcga	TCGA-32-2495-01	0
gbm_tcga	TCGA-32-4208-01	0
gbm_tcga	TCGA-32-4210-01	-1
gbm_tcga	TCGA-32-4211-01	0
gbm_tcga	TCGA-32-4213-01	0
gbm_tcga	TCGA-32-4719-01	0
gbm_tcga	TCGA-41-2572-01	0
gbm_tcga	TCGA-41-3393-01	0
gbm_tcga	TCGA-41-3915-01	1
gbm_tcga	TCGA-41-4097-01	-1
gbm_tcga	TCGA-02-0079-01	-1
gbm_tcga	TCGA-02-0084-01	0
gbm_tcga	TCGA-06-0127-01	0
gbm_tcga	TCGA-06-0152-01	-1
gbm_tcga	TCGA-06-0238-01	0
gbm_tcga	TCGA-06-0644-01	-1
gbm_tcga	TCGA-06-0645-01	0
gbm_tcga	TCGA-06-0646-01	0
gbm_tcga	TCGA-06-0648-01	0
gbm_tcga	TCGA-08-0345-01	0
gbm_tcga	TCGA-08-0349-01	0
gbm_tcga	TCGA-08-0352-01	0
gbm_tcga	TCGA-08-0358-01	0
gbm_tcga	TCGA-08-0373-01	NA
gbm_tcga	TCGA-08-0386-01	-1
gbm_tcga	TCGA-12-0615-01	0
gbm_tcga	TCGA-12-0616-01	0
gbm_tcga	TCGA-12-0618-01	0
gbm_tcga	TCGA-12-0619-01	-1
gbm_tcga	TCGA-12-0620-01	0
gbm_tcga	TCGA-06-5414-01	0
gbm_tcga	TCGA-06-5415-01	0
gbm_tcga	TCGA-06-5416-01	0
gbm_tcga	TCGA-06-5417-01	NA
gbm_tcga	TCGA-06-5418-01	0
gbm_tcga	TCGA-12-5295-01	0
gbm_tcga	TCGA-12-5299-01	0
gbm_tcga	TCGA-12-5301-01	0
gbm_tcga	TCGA-26-5132-01	0
gbm_tcga	TCGA-26-5133-01	0
gbm_tcga	TCGA-26-5134-01	0
gbm_tcga	TCGA-26-5135-01	0
gbm_tcga	TCGA-26-5136-01	0
gbm_tcga	TCGA-26-5139-01	0
gbm_tcga	TCGA-28-5204-01	0
gbm_tcga	TCGA-28-5207-01	1
gbm_tcga	TCGA-28-5208-01	0
gbm_tcga	TCGA-28-5209-01	0
gbm_tcga	TCGA-28-5213-01	0
gbm_tcga	TCGA-28-5214-01	-1
gbm_tcga	TCGA-28-5215-01	1
gbm_tcga	TCGA-28-5216-01	0
gbm_tcga	TCGA-28-5218-01	1
gbm_tcga	TCGA-28-5219-01	0
gbm_tcga	TCGA-28-5220-01	0
gbm_tcga	TCGA-32-5222-01	0
gbm_tcga	TCGA-76-4925-01	0
gbm_tcga	TCGA-76-4926-01	0
gbm_tcga	TCGA-76-4927-01	NA
gbm_tcga	TCGA-76-4928-01	0
gbm_tcga	TCGA-76-4929-01	0
gbm_tcga	TCGA-76-4931-01	0
gbm_tcga	TCGA-76-4932-01	NA
gbm_tcga	TCGA-76-4934-01	-1
gbm_tcga	TCGA-76-4935-01	0
gbm_tcga	TCGA-06-0192-01	0
gbm_tcga	TCGA-06-0216-01	1
gbm_tcga	TCGA-06-0649-01	0
gbm_tcga	TCGA-06-0686-01	1
gbm_tcga	TCGA-06-0743-01	1
gbm_tcga	TCGA-06-0744-01	-1
gbm_tcga	TCGA-06-0745-01	0
gbm_tcga	TCGA-06-0747-01	0
gbm_tcga	TCGA-06-0749-01	0
gbm_tcga	TCGA-06-0750-01	0
gbm_tcga	TCGA-12-0654-01	0
gbm_tcga	TCGA-12-0656-01	0
gbm_tcga	TCGA-12-0657-01	0
gbm_tcga	TCGA-12-0662-01	0
gbm_tcga	TCGA-12-0688-01	0
gbm_tcga	TCGA-12-0691-01	0
gbm_tcga	TCGA-12-0692-01	0
gbm_tcga	TCGA-12-0703-01	0
gbm_tcga	TCGA-12-0707-01	0
gbm_tcga	TCGA-12-0769-01	0
gbm_tcga	TCGA-12-0772-01	-1
gbm_tcga	TCGA-12-0773-01	0
gbm_tcga	TCGA-12-0775-01	0
gbm_tcga	TCGA-12-0776-01	0
gbm_tcga	TCGA-12-0778-01	0
gbm_tcga	TCGA-12-0780-01	0
gbm_tcga	TCGA-15-0742-01	0
gbm_tcga	TCGA-06-0125-02	NA
gbm_tcga	TCGA-06-0152-02	NA
gbm_tcga	TCGA-06-0171-02	NA
gbm_tcga	TCGA-06-0190-02	NA
gbm_tcga	TCGA-06-0210-02	NA
gbm_tcga	TCGA-06-0221-02	NA
gbm_tcga	TCGA-14-0736-02	NA
gbm_tcga	TCGA-14-1034-02	NA
gbm_tcga	TCGA-19-0957-02	NA
gbm_tcga	TCGA-19-1389-02	NA
gbm_tcga	TCGA-19-4065-02	NA
gbm_tcga	TCGA-06-0211-02	NA
gbm_tcga	TCGA-14-1402-02	NA
hnsc_tcga	TCGA-CN-6010-01	0
hnsc_tcga	TCGA-CN-6011-01	-1
hnsc_tcga	TCGA-CN-6012-01	0
hnsc_tcga	TCGA-CN-6013-01	0
hnsc_tcga	TCGA-CN-6016-01	0
hnsc_tcga	TCGA-CN-6017-01	0
hnsc_tcga	TCGA-CN-6018-01	0
hnsc_tcga	TCGA-CN-6019-01	0
hnsc_tcga	TCGA-CN-6020-01	0
hnsc_tcga	TCGA-CN-6021-01	0
hnsc_tcga	TCGA-CN-6022-01	0
hnsc_tcga	TCGA-CN-6023-01	1
hnsc_tcga	TCGA-CN-6024-01	0
hnsc_tcga	TCGA-CQ-5323-01	0
hnsc_tcga	TCGA-CQ-5324-01	0
hnsc_tcga	TCGA-CQ-5325-01	0
hnsc_tcga	TCGA-CQ-5327-01	0
hnsc_tcga	TCGA-CQ-5329-01	0
hnsc_tcga	TCGA-CQ-5330-01	0
hnsc_tcga	TCGA-CQ-5332-01	0
hnsc_tcga	TCGA-CQ-5334-01	0
hnsc_tcga	TCGA-CV-5430-01	1
hnsc_tcga	TCGA-CV-5432-01	2
hnsc_tcga	TCGA-CV-5434-01	0
hnsc_tcga	TCGA-CV-5435-01	0
hnsc_tcga	TCGA-CV-5439-01	0
hnsc_tcga	TCGA-CV-5966-01	-1
hnsc_tcga	TCGA-CV-5970-01	1
hnsc_tcga	TCGA-CV-5971-01	0
hnsc_tcga	TCGA-CV-5973-01	0
hnsc_tcga	TCGA-CV-5976-01	0
hnsc_tcga	TCGA-CV-5977-01	1
hnsc_tcga	TCGA-CV-5978-01	0
hnsc_tcga	TCGA-CV-5979-01	0
hnsc_tcga	TCGA-CV-6003-01	1
hnsc_tcga	TCGA-CV-6433-01	0
hnsc_tcga	TCGA-CV-6436-01	0
hnsc_tcga	TCGA-CV-6441-01	0
hnsc_tcga	TCGA-BA-5152-01	0
hnsc_tcga	TCGA-BA-6869-01	0
hnsc_tcga	TCGA-BA-6870-01	-1
hnsc_tcga	TCGA-BA-6871-01	-1
hnsc_tcga	TCGA-BA-6872-01	1
hnsc_tcga	TCGA-BA-6873-01	0
hnsc_tcga	TCGA-BB-4227-01	2
hnsc_tcga	TCGA-CN-4733-01	0
hnsc_tcga	TCGA-CQ-5326-01	0
hnsc_tcga	TCGA-CQ-5331-01	0
hnsc_tcga	TCGA-CR-6467-01	1
hnsc_tcga	TCGA-CR-6470-01	0
hnsc_tcga	TCGA-CR-6471-01	0
hnsc_tcga	TCGA-CR-6472-01	0
hnsc_tcga	TCGA-CR-6473-01	0
hnsc_tcga	TCGA-CR-6474-01	0
hnsc_tcga	TCGA-CR-6477-01	0
hnsc_tcga	TCGA-CR-6478-01	1
hnsc_tcga	TCGA-CR-6480-01	0
hnsc_tcga	TCGA-CR-6481-01	0
hnsc_tcga	TCGA-CR-6482-01	0
hnsc_tcga	TCGA-CR-6484-01	-1
hnsc_tcga	TCGA-CR-6487-01	0
hnsc_tcga	TCGA-CR-6491-01	0
hnsc_tcga	TCGA-CR-6493-01	0
hnsc_tcga	TCGA-D6-6515-01	0
hnsc_tcga	TCGA-D6-6516-01	0
hnsc_tcga	TCGA-D6-6517-01	0
hnsc_tcga	TCGA-DQ-5624-01	0
hnsc_tcga	TCGA-DQ-5625-01	0
hnsc_tcga	TCGA-DQ-5629-01	2
hnsc_tcga	TCGA-DQ-5630-01	0
hnsc_tcga	TCGA-DQ-5631-01	0
hnsc_tcga	TCGA-BA-6868-01	-1
hnsc_tcga	TCGA-CN-6988-01	1
hnsc_tcga	TCGA-CN-6989-01	1
hnsc_tcga	TCGA-CN-6992-01	0
hnsc_tcga	TCGA-CN-6994-01	1
hnsc_tcga	TCGA-CN-6996-01	0
hnsc_tcga	TCGA-CQ-6218-01	0
hnsc_tcga	TCGA-CQ-6219-01	NA
hnsc_tcga	TCGA-CQ-6220-01	1
hnsc_tcga	TCGA-CQ-6222-01	NA
hnsc_tcga	TCGA-CQ-6223-01	0
hnsc_tcga	TCGA-CQ-6224-01	-1
hnsc_tcga	TCGA-CQ-6225-01	2
hnsc_tcga	TCGA-CQ-6227-01	0
hnsc_tcga	TCGA-CQ-6228-01	2
hnsc_tcga	TCGA-CQ-6229-01	0
hnsc_tcga	TCGA-CV-6933-01	1
hnsc_tcga	TCGA-CV-6934-01	0
hnsc_tcga	TCGA-CV-6935-01	0
hnsc_tcga	TCGA-CV-6936-01	0
hnsc_tcga	TCGA-CV-6938-01	0
hnsc_tcga	TCGA-CV-6939-01	0
hnsc_tcga	TCGA-CV-6940-01	1
hnsc_tcga	TCGA-CV-6941-01	1
hnsc_tcga	TCGA-CV-6943-01	0
hnsc_tcga	TCGA-CV-6945-01	1
hnsc_tcga	TCGA-CV-6948-01	0
hnsc_tcga	TCGA-CV-6950-01	1
hnsc_tcga	TCGA-CV-6951-01	1
hnsc_tcga	TCGA-CV-6952-01	0
hnsc_tcga	TCGA-CV-6953-01	0
hnsc_tcga	TCGA-CV-6954-01	0
hnsc_tcga	TCGA-CV-6959-01	0
hnsc_tcga	TCGA-CV-6961-01	0
hnsc_tcga	TCGA-CV-6962-01	1
hnsc_tcga	TCGA-D6-6823-01	0
hnsc_tcga	TCGA-D6-6824-01	0
hnsc_tcga	TCGA-D6-6825-01	0
hnsc_tcga	TCGA-D6-6826-01	-1
hnsc_tcga	TCGA-D6-6827-01	0
hnsc_tcga	TCGA-BA-7269-01	1
hnsc_tcga	TCGA-CN-5370-01	0
hnsc_tcga	TCGA-CN-6995-01	0
hnsc_tcga	TCGA-CN-6997-01	0
hnsc_tcga	TCGA-CN-6998-01	0
hnsc_tcga	TCGA-CR-5247-01	1
hnsc_tcga	TCGA-CR-5248-01	0
hnsc_tcga	TCGA-CR-7364-01	0
hnsc_tcga	TCGA-CR-7365-01	1
hnsc_tcga	TCGA-CR-7367-01	0
hnsc_tcga	TCGA-CR-7371-01	0
hnsc_tcga	TCGA-CR-7372-01	0
hnsc_tcga	TCGA-CR-7373-01	0
hnsc_tcga	TCGA-CR-7374-01	0
hnsc_tcga	TCGA-CR-7377-01	0
hnsc_tcga	TCGA-CR-7379-01	0
hnsc_tcga	TCGA-CR-7380-01	0
hnsc_tcga	TCGA-CR-7385-01	0
hnsc_tcga	TCGA-CR-7386-01	0
hnsc_tcga	TCGA-CR-7388-01	0
hnsc_tcga	TCGA-CR-7389-01	0
hnsc_tcga	TCGA-CR-7390-01	1
hnsc_tcga	TCGA-CR-7391-01	0
hnsc_tcga	TCGA-CR-7392-01	0
hnsc_tcga	TCGA-CR-7393-01	0
hnsc_tcga	TCGA-CR-7394-01	0
hnsc_tcga	TCGA-CR-7395-01	0
hnsc_tcga	TCGA-CR-7397-01	0
hnsc_tcga	TCGA-CR-7398-01	0
hnsc_tcga	TCGA-CR-7399-01	1
hnsc_tcga	TCGA-CR-7401-01	0
hnsc_tcga	TCGA-CR-7402-01	0
hnsc_tcga	TCGA-CV-6937-01	0
hnsc_tcga	TCGA-CV-6942-01	0
hnsc_tcga	TCGA-CV-6955-01	0
hnsc_tcga	TCGA-CV-6956-01	0
hnsc_tcga	TCGA-CV-6960-01	0
hnsc_tcga	TCGA-CV-7089-01	0
hnsc_tcga	TCGA-CV-7090-01	0
hnsc_tcga	TCGA-CV-7091-01	-1
hnsc_tcga	TCGA-CV-7095-01	-1
hnsc_tcga	TCGA-CV-7097-01	0
hnsc_tcga	TCGA-CV-7099-01	0
hnsc_tcga	TCGA-CV-7100-01	0
hnsc_tcga	TCGA-CV-7101-01	1
hnsc_tcga	TCGA-CV-7102-01	1
hnsc_tcga	TCGA-CV-7103-01	0
hnsc_tcga	TCGA-CV-7104-01	0
hnsc_tcga	TCGA-CV-7177-01	0
hnsc_tcga	TCGA-CV-7178-01	0
hnsc_tcga	TCGA-CV-7180-01	0
hnsc_tcga	TCGA-CV-7183-01	0
hnsc_tcga	TCGA-CV-7235-01	0
hnsc_tcga	TCGA-CV-7236-01	0
hnsc_tcga	TCGA-CV-7238-01	0
hnsc_tcga	TCGA-CV-7242-01	0
hnsc_tcga	TCGA-CV-7243-01	0
hnsc_tcga	TCGA-CV-7245-01	0
hnsc_tcga	TCGA-CV-7247-01	0
hnsc_tcga	TCGA-CV-7248-01	1
hnsc_tcga	TCGA-CV-7250-01	1
hnsc_tcga	TCGA-CV-7252-01	0
hnsc_tcga	TCGA-CV-7253-01	0
hnsc_tcga	TCGA-CV-7254-01	1
hnsc_tcga	TCGA-CV-7255-01	0
hnsc_tcga	TCGA-CV-7261-01	2
hnsc_tcga	TCGA-CV-7263-01	0
hnsc_tcga	TCGA-CX-7082-01	0
hnsc_tcga	TCGA-CX-7085-01	0
hnsc_tcga	TCGA-CX-7219-01	0
hnsc_tcga	TCGA-HD-7229-01	0
hnsc_tcga	TCGA-BB-4217-01	0
hnsc_tcga	TCGA-CQ-6221-01	-1
hnsc_tcga	TCGA-CQ-7065-01	0
hnsc_tcga	TCGA-CQ-7068-01	0
hnsc_tcga	TCGA-CR-6488-01	1
hnsc_tcga	TCGA-CR-6492-01	0
hnsc_tcga	TCGA-CV-7406-01	0
hnsc_tcga	TCGA-CV-7407-01	0
hnsc_tcga	TCGA-CV-7410-01	0
hnsc_tcga	TCGA-CV-7411-01	0
hnsc_tcga	TCGA-CV-7413-01	0
hnsc_tcga	TCGA-CV-7414-01	2
hnsc_tcga	TCGA-CV-7415-01	1
hnsc_tcga	TCGA-CV-7416-01	0
hnsc_tcga	TCGA-CV-7418-01	0
hnsc_tcga	TCGA-CV-7421-01	1
hnsc_tcga	TCGA-CV-7422-01	0
hnsc_tcga	TCGA-CV-7423-01	0
hnsc_tcga	TCGA-CV-7424-01	1
hnsc_tcga	TCGA-CV-7425-01	0
hnsc_tcga	TCGA-CV-7427-01	0
hnsc_tcga	TCGA-CX-7086-01	0
hnsc_tcga	TCGA-DQ-7588-01	1
hnsc_tcga	TCGA-DQ-7591-01	0
hnsc_tcga	TCGA-DQ-7592-01	0
hnsc_tcga	TCGA-H7-7774-01	0
hnsc_tcga	TCGA-HD-7753-01	1
hnsc_tcga	TCGA-HD-7754-01	0
hnsc_tcga	TCGA-IQ-7630-01	-1
hnsc_tcga	TCGA-IQ-7631-01	0
hnsc_tcga	TCGA-IQ-7632-01	0
hnsc_tcga	TCGA-CR-7368-01	0
hnsc_tcga	TCGA-CR-7369-01	0
hnsc_tcga	TCGA-CR-7370-01	1
hnsc_tcga	TCGA-CR-7376-01	0
hnsc_tcga	TCGA-CR-7382-01	0
hnsc_tcga	TCGA-CR-7383-01	1
hnsc_tcga	TCGA-CR-7404-01	0
hnsc_tcga	TCGA-CV-7428-01	0
hnsc_tcga	TCGA-CV-7429-01	0
hnsc_tcga	TCGA-CV-7430-01	0
hnsc_tcga	TCGA-CV-7432-01	0
hnsc_tcga	TCGA-CV-7433-01	0
hnsc_tcga	TCGA-CV-7434-01	0
hnsc_tcga	TCGA-CV-7435-01	0
hnsc_tcga	TCGA-CV-7437-01	0
hnsc_tcga	TCGA-CV-7438-01	0
hnsc_tcga	TCGA-CV-7440-01	0
hnsc_tcga	TCGA-CV-7446-01	NA
hnsc_tcga	TCGA-CV-7568-01	NA
hnsc_tcga	TCGA-F7-7848-01	0
hnsc_tcga	TCGA-HD-7831-01	-1
hnsc_tcga	TCGA-HD-7832-01	0
hnsc_tcga	TCGA-BB-7861-01	0
hnsc_tcga	TCGA-BB-7862-01	0
